transaction_id,timestamp,sender_account,receiver_account,sender_bank,receiver_bank,sender_country,receiver_country,amount,currency,transaction_type,payment_channel,device_id,ip_address,geo_latitude,geo_longitude,merchant_category,transaction_status,sender_balance_before,sender_balance_after,receiver_balance_before,receiver_balance_after,kyc_level,is_international,remarks,amount_leading_digit
f55d229c-9e44-4483-a2cf-7ff7c27538ba,2026-05-30T09:25:00+00:00,acc-L2fan-S5,acc-L2fan-AGG,HDFC,ICICI,IN,IN,150000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-in-aggregation,1
05ad1f7c-0c61-4817-8e51-506a2158ec0e,2026-05-30T09:30:00+00:00,acc-L2fan-S6,acc-L2fan-AGG,HDFC,ICICI,IN,IN,150000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-in-aggregation,1
2d527d21-5618-41ba-934b-2315a13a47e2,2026-05-30T09:00:00+00:00,acc-L2fo-A,acc-L2fo-R00,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
422baec5-fdac-4d2b-9726-1738b94d0324,2026-05-30T09:03:00+00:00,acc-L2fo-A,acc-L2fo-R01,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
fe4406aa-34c2-4504-9314-5f6a8a842e33,2026-05-30T09:06:00+00:00,acc-L2fo-A,acc-L2fo-R02,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
9945e2cf-c691-4559-9b4b-c082f16b8e95,2026-05-30T09:09:00+00:00,acc-L2fo-A,acc-L2fo-R03,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
7e688ec3-2973-4c9f-a0bf-ec3cf6596d28,2026-05-30T09:12:00+00:00,acc-L2fo-A,acc-L2fo-R04,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
ed124325-f9bd-472e-b9ce-c37003581339,2026-05-30T09:15:00+00:00,acc-L2fo-A,acc-L2fo-R05,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
ac24ba1b-99ca-4a2a-ac4f-c5df341718d1,2026-05-30T09:18:00+00:00,acc-L2fo-A,acc-L2fo-R06,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
cd432487-aa36-4f7f-8a0e-c997d3e8e72b,2026-05-30T09:21:00+00:00,acc-L2fo-A,acc-L2fo-R07,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
0cf88b3d-9826-40de-b598-f8c86d36ea56,2026-05-30T09:24:00+00:00,acc-L2fo-A,acc-L2fo-R08,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
3f7b823a-2ca3-4a08-827b-407e0728a317,2026-05-30T09:27:00+00:00,acc-L2fo-A,acc-L2fo-R09,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
9b6b1782-2ad4-4c2d-ae15-f5d99c4a395c,2026-05-30T09:30:00+00:00,acc-L2fo-A,acc-L2fo-R10,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
c62510c1-3e8b-4692-8015-75d75f64522b,2026-05-30T09:33:00+00:00,acc-L2fo-A,acc-L2fo-R11,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
5a606178-3fbd-4e4f-a579-8976c77c494d,2026-05-30T09:36:00+00:00,acc-L2fo-A,acc-L2fo-R12,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
500b90d5-716f-43e2-a9b4-02c3be4cc6ab,2026-05-30T09:39:00+00:00,acc-L2fo-A,acc-L2fo-R13,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
13b6be82-d535-454c-afaa-327f2b67236c,2026-05-30T09:42:00+00:00,acc-L2fo-A,acc-L2fo-R14,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
2ea7d001-a9c8-47c2-a679-54db348aa654,2026-05-30T09:45:00+00:00,acc-L2fo-A,acc-L2fo-R15,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
e4c1a350-c763-482e-abc0-ea6a83854c59,2026-05-30T09:48:00+00:00,acc-L2fo-A,acc-L2fo-R16,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
9cc14366-6307-4a8a-8f55-9ab84ccc4a6e,2026-05-30T09:51:00+00:00,acc-L2fo-A,acc-L2fo-R17,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
3cd10b78-35b8-48bd-bbe7-28d418d41d07,2026-05-30T09:54:00+00:00,acc-L2fo-A,acc-L2fo-R18,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
8eff3a7e-f43b-4317-a57d-e1a46f426bcd,2026-05-30T09:57:00+00:00,acc-L2fo-A,acc-L2fo-R19,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
1b02652d-9062-4f3b-af87-73d7a0114ccd,2026-05-30T10:00:00+00:00,acc-L2fo-A,acc-L2fo-R20,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
9dbc15e5-073c-45cf-9fd4-cb15da0694a7,2026-05-30T10:03:00+00:00,acc-L2fo-A,acc-L2fo-R21,HDFC,ICICI,IN,IN,60000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-fan-out,6
b9f01995-3d92-4d41-b971-df59149bb93e,2026-05-30T09:00:00+00:00,acc-L2relay-A,acc-L2relay-B,HDFC,ICICI,IN,IN,500000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-relay-node,5
98420cb4-b1f9-4f2b-926a-d824c74bed05,2026-05-30T09:30:00+00:00,acc-L2relay-B,acc-L2relay-C,HDFC,ICICI,IN,IN,470000.0,INR,NEFT,Web,dev-probe,203.0.113.5,28.61,77.21,Other,Success,,,,,2,False,probe=L2-relay-node,4
05369581-3d6d-471d-ab99-7f7e4b701919,2026-05-30T11:46:08.180361+00:00,STR-S-8826d916cdfb21c6,STR-R-c1ff91a761565a70,HDFC,HDFC,IN,IN,967123.5814862661,INR,NEFT,Web,dev-2416da6ec212,203.0.113.23,18.638964811346163,77.65782049313768,Other,Success,,,,,2,False,probe=scenario-structuring,9
340cbabd-1a2f-41d9-a2a1-bbd5b51c7a0b,2026-05-30T14:25:19.793028+00:00,STR-S-8826d916cdfb21c6,STR-R-c1ff91a761565a70,HDFC,HDFC,IN,IN,917107.5047464395,INR,NEFT,Web,dev-2416da6ec212,203.0.113.23,18.638964811346163,77.65782049313768,Other,Success,,,,,2,False,probe=scenario-structuring,9
fe8d6287-e899-490a-ab50-81675ee2756c,2026-05-30T17:47:32.459195+00:00,STR-S-8826d916cdfb21c6,STR-R-c1ff91a761565a70,HDFC,HDFC,IN,IN,988087.9833384417,INR,NEFT,Web,dev-2416da6ec212,203.0.113.23,18.638964811346163,77.65782049313768,Other,Success,,,,,2,False,probe=scenario-structuring,9
65c421d5-7a0e-44ad-8e54-17562bf50f38,2026-05-30T20:30:42.627604+00:00,STR-S-8826d916cdfb21c6,STR-R-c1ff91a761565a70,HDFC,HDFC,IN,IN,972591.4803773537,INR,NEFT,Web,dev-2416da6ec212,203.0.113.23,18.638964811346163,77.65782049313768,Other,Success,,,,,2,False,probe=scenario-structuring,9
5a781ff9-548c-4d5b-ae15-d4c5d9c2f39e,2026-05-30T23:33:09.054510+00:00,STR-S-8826d916cdfb21c6,STR-R-c1ff91a761565a70,HDFC,HDFC,IN,IN,883858.5695459318,INR,NEFT,Web,dev-2416da6ec212,203.0.113.23,18.638964811346163,77.65782049313768,Other,Success,,,,,2,False,probe=scenario-structuring,8
9fbe0bd8-d6d3-468b-adf9-0863353a797b,2026-05-31T02:30:51.056768+00:00,STR-S-8826d916cdfb21c6,STR-R-c1ff91a761565a70,HDFC,HDFC,IN,IN,859508.7711595221,INR,NEFT,Web,dev-2416da6ec212,203.0.113.23,18.638964811346163,77.65782049313768,Other,Success,,,,,2,False,probe=scenario-structuring,8
7bfca25f-2f96-4675-b2dd-12dfd820d384,2026-05-31T05:53:00.993636+00:00,STR-S-8826d916cdfb21c6,STR-R-c1ff91a761565a70,HDFC,HDFC,IN,IN,944117.9954691876,INR,NEFT,Web,dev-2416da6ec212,203.0.113.23,18.638964811346163,77.65782049313768,Other,Success,,,,,2,False,probe=scenario-structuring,9
cfa03e4c-92cf-4881-aad8-2dec873e3b19,2026-05-31T08:24:08.590029+00:00,STR-S-8826d916cdfb21c6,STR-R-c1ff91a761565a70,HDFC,HDFC,IN,IN,902824.3692513504,INR,NEFT,Web,dev-2416da6ec212,203.0.113.23,18.638964811346163,77.65782049313768,Other,Success,,,,,2,False,probe=scenario-structuring,9
97cc89aa-48dd-40f1-950c-a80c5e8527d1,2026-05-30T09:57:05.509318+00:00,CYC0-8826d916cdfb21c6,CYC1-c1ff91a761565a70,HDFC,HDFC,IN,IN,486259.6484473892,INR,RTGS,Web,dev-eb819333b501,203.0.113.132,20.717840403167287,78.64375740765641,Other,Success,,,,,2,False,probe=scenario-circular_laundering,4
a05512a6-4229-46c2-83f2-f6f7b293b518,2026-05-30T10:47:48.357772+00:00,CYC1-c1ff91a761565a70,CYC2-2416da6ec212cddb,HDFC,HDFC,IN,IN,484479.0869085632,INR,RTGS,Web,dev-eb819333b501,203.0.113.132,20.717840403167287,78.64375740765641,Other,Success,,,,,2,False,probe=scenario-circular_laundering,4
5a97cb79-7328-4c12-afbc-b13c2c22fc74,2026-05-31T07:34:21.699417+00:00,CYC2-2416da6ec212cddb,CYC3-8d8800160eb686b2,HDFC,HDFC,IN,IN,480185.6723201785,INR,RTGS,Web,dev-eb819333b501,203.0.113.132,20.717840403167287,78.64375740765641,Other,Success,,,,,2,False,probe=scenario-circular_laundering,4
95b0ed06-d256-4173-99c3-4bbc446ee0a5,2026-05-31T22:21:06.200044+00:00,CYC3-8d8800160eb686b2,CYC0-8826d916cdfb21c6,HDFC,HDFC,IN,IN,461632.2276240396,INR,RTGS,Web,dev-eb819333b501,203.0.113.132,20.717840403167287,78.64375740765641,Other,Success,,,,,2,False,probe=scenario-circular_laundering,4
8c48073a-ef1c-4065-a252-cfdd8f9c003a,2026-05-30T09:05:00+00:00,CH0-8826d916cdfb21c6,CH1-c1ff91a761565a70,HDFC,ICICI,IN,AE,947912.8021821851,INR,Wire,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,True,probe=scenario-layering_chain,9
29aef2ed-d93b-43f0-9736-57ded6cc5449,2026-05-30T10:48:52.778470+00:00,CH1-c1ff91a761565a70,CH2-2416da6ec212cddb,ICICI,Axis,AE,SG,895728.9758022429,INR,Wire,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,True,probe=scenario-layering_chain,8
0aeecdbb-0e17-4d1d-8ed3-6e131117aec9,2026-05-30T12:02:46.486856+00:00,CH2-2416da6ec212cddb,CH3-8d8800160eb686b2,Axis,SBI,SG,MU,831215.2639662831,INR,Wire,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,True,probe=scenario-layering_chain,8
9bc769da-e86b-401a-8810-2e9f12b73af9,2026-05-30T12:08:16.165019+00:00,CH3-8d8800160eb686b2,CH4-eb819333b5011c18,SBI,PNB,MU,GB,767476.6732502094,INR,Wire,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,True,probe=scenario-layering_chain,7
f4f0e051-1463-4f51-aa17-7c719bfbcf00,2026-05-30T13:02:20.482410+00:00,CH4-eb819333b5011c18,CH5-8c53c786ed62c2f9,PNB,Kotak,GB,CN,721046.2036120587,INR,Wire,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,True,probe=scenario-layering_chain,7
61373f26-3190-4007-9a10-a0a0fc37224f,2026-05-30T10:20:00+00:00,SRC0-c1ff91a761565a70,FAN-IN-AGG-8826d916cdfb21c6,HDFC,HDFC,IN,IN,93526.8944836164,INR,UPI,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_in,9
b4345774-0b69-40a9-ae45-6d665efe970d,2026-05-30T11:40:00+00:00,SRC1-2416da6ec212cddb,FAN-IN-AGG-8826d916cdfb21c6,HDFC,HDFC,IN,IN,85610.11210702454,INR,UPI,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_in,8
cfaa407d-a52a-4b46-a763-a66ced587b79,2026-05-30T13:00:00+00:00,SRC2-8d8800160eb686b2,FAN-IN-AGG-8826d916cdfb21c6,HDFC,HDFC,IN,IN,69688.49044540114,INR,UPI,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_in,6
60e5966e-4340-49d4-84be-6329afd64b32,2026-05-30T14:20:00+00:00,SRC3-eb819333b5011c18,FAN-IN-AGG-8826d916cdfb21c6,HDFC,HDFC,IN,IN,84425.00940898998,INR,UPI,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_in,8
204c78ba-34ea-46e3-9216-ae8dfbfd1517,2026-05-30T15:40:00+00:00,SRC4-8c53c786ed62c2f9,FAN-IN-AGG-8826d916cdfb21c6,HDFC,HDFC,IN,IN,68493.40879005201,INR,UPI,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_in,6
3b8f0d82-2038-435f-8ba8-63b27276eec3,2026-05-30T17:00:00+00:00,SRC5-71445abc2f0ddac2,FAN-IN-AGG-8826d916cdfb21c6,HDFC,HDFC,IN,IN,90541.40361568728,INR,UPI,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_in,9
8f31dc43-bd72-4052-9c9f-80de71df9151,2026-05-30T18:20:00+00:00,SRC6-4097acb7a3823bc9,FAN-IN-AGG-8826d916cdfb21c6,HDFC,HDFC,IN,IN,79400.88906816496,INR,UPI,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_in,7
7d1c848e-04a0-4221-864b-efbf0b1f6f68,2026-05-30T19:40:00+00:00,SRC7-13d16283160ecc20,FAN-IN-AGG-8826d916cdfb21c6,HDFC,HDFC,IN,IN,77781.65163745687,INR,UPI,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_in,7
8cc5e52a-4ebc-4cd9-bc74-2690113a70c3,2026-05-30T09:40:00+00:00,FAN-OUT-DIST-8826d916cdfb21c6,TGT0-c1ff91a761565a70,HDFC,HDFC,IN,IN,74518.66258579162,INR,IMPS,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_out,7
1ced0f04-3da9-4bad-95c2-44972ba6b5bb,2026-05-30T10:20:00+00:00,FAN-OUT-DIST-8826d916cdfb21c6,TGT1-2416da6ec212cddb,HDFC,HDFC,IN,IN,69207.79878358264,INR,IMPS,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_out,6
d96d107f-ccf8-4443-bc4f-b12263806471,2026-05-30T11:00:00+00:00,FAN-OUT-DIST-8826d916cdfb21c6,TGT2-8d8800160eb686b2,HDFC,HDFC,IN,IN,66181.34210498688,INR,IMPS,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_out,6
2493ba2f-ca88-4540-aa42-0ef858b8f674,2026-05-30T11:40:00+00:00,FAN-OUT-DIST-8826d916cdfb21c6,TGT3-eb819333b5011c18,HDFC,HDFC,IN,IN,70764.18701822168,INR,IMPS,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_out,7
16dea259-d25c-4f3a-8134-4b0a94016351,2026-05-30T12:20:00+00:00,FAN-OUT-DIST-8826d916cdfb21c6,TGT4-8c53c786ed62c2f9,HDFC,HDFC,IN,IN,63893.44158545845,INR,IMPS,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_out,6
270bda05-766d-44f2-a839-5b3d78020332,2026-05-30T13:00:00+00:00,FAN-OUT-DIST-8826d916cdfb21c6,TGT5-71445abc2f0ddac2,HDFC,HDFC,IN,IN,74586.83640789615,INR,IMPS,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_out,7
bef7531c-c2dd-46d7-8389-9f5ad3381c19,2026-05-30T13:40:00+00:00,FAN-OUT-DIST-8826d916cdfb21c6,TGT6-4097acb7a3823bc9,HDFC,HDFC,IN,IN,71843.3015877089,INR,IMPS,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_out,7
a3a77a77-0990-4e5f-b064-d44e8accfc8e,2026-05-30T14:20:00+00:00,FAN-OUT-DIST-8826d916cdfb21c6,TGT7-13d16283160ecc20,HDFC,HDFC,IN,IN,73613.22836119523,INR,IMPS,Web,dev-6ebdf9d6297e,203.0.113.126,21.367791935428947,79.02603069756121,Other,Success,,,,,2,False,probe=scenario-fan_out,7
0ad19cbb-1df5-4da1-b1b1-883caa00ba95,2026-05-30T09:10:00+00:00,RING3-8d8800160eb686b2,RING4-eb819333b5011c18,HDFC,HDFC,IN,IN,138927.7415703935,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.92,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,1
3af4b349-f073-4bbc-8ad6-baa07ccc5530,2026-05-30T09:11:00+00:00,RING1-c1ff91a761565a70,RING4-eb819333b5011c18,HDFC,HDFC,IN,IN,108760.75315744575,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.117,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,1
022e21a0-e653-4fec-bd80-5ab14587efa2,2026-05-30T09:12:00+00:00,RING4-eb819333b5011c18,RING3-8d8800160eb686b2,HDFC,HDFC,IN,IN,130857.89841350957,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.186,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,1
b254406a-6b12-4485-ac0e-e2261d357be3,2026-05-30T09:13:00+00:00,RING1-c1ff91a761565a70,RING3-8d8800160eb686b2,HDFC,HDFC,IN,IN,248952.4311815634,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.171,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,2
d4193ec9-56ed-4755-a5f0-26d19c7d0e7d,2026-05-30T09:14:00+00:00,RING0-8826d916cdfb21c6,RING5-8c53c786ed62c2f9,HDFC,HDFC,IN,IN,293501.946486842,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.103,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,2
120ed0c3-fb44-40c7-a0c3-82dd0345b5a2,2026-05-30T09:15:00+00:00,RING0-8826d916cdfb21c6,RING2-2416da6ec212cddb,HDFC,HDFC,IN,IN,174091.94120697377,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.82,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,1
f279c008-0832-46e2-80ef-dc234038291e,2026-05-30T09:16:00+00:00,RING5-8c53c786ed62c2f9,RING2-2416da6ec212cddb,HDFC,HDFC,IN,IN,193911.1622551616,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.199,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,1
9e926df6-00be-46f5-b8eb-6388a48776b2,2026-05-30T09:17:00+00:00,RING5-8c53c786ed62c2f9,RING1-c1ff91a761565a70,HDFC,HDFC,IN,IN,125984.30106709433,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.48,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,1
ef3e9655-d09e-4c93-b198-dcc6519552e8,2026-05-30T09:18:00+00:00,RING1-c1ff91a761565a70,RING0-8826d916cdfb21c6,HDFC,HDFC,IN,IN,195140.98524518675,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.83,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,1
d0dd46b0-55e6-4a29-985b-1995fae5365f,2026-05-30T09:19:00+00:00,RING5-8c53c786ed62c2f9,RING0-8826d916cdfb21c6,HDFC,HDFC,IN,IN,233962.79893650208,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.58,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,2
99e609b1-5cb8-4b2e-8cb3-f60a7a245c26,2026-05-30T09:20:00+00:00,RING5-8c53c786ed62c2f9,RING4-eb819333b5011c18,HDFC,HDFC,IN,IN,187430.38377446614,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.41,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,1
57c8fad5-71a5-4a94-b843-5364a02259f4,2026-05-30T09:21:00+00:00,RING2-2416da6ec212cddb,RING3-8d8800160eb686b2,HDFC,HDFC,IN,IN,240053.02040044984,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.208,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,2
7a615913-d799-485e-8db8-4870171a8a83,2026-05-30T09:22:00+00:00,RING3-8d8800160eb686b2,RING1-c1ff91a761565a70,HDFC,HDFC,IN,IN,162473.3282764082,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.192,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,1
06be360a-7077-4f4b-ab85-674700f082c3,2026-05-30T09:23:00+00:00,RING0-8826d916cdfb21c6,RING3-8d8800160eb686b2,HDFC,HDFC,IN,IN,260952.87149936036,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.208,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,2
556d827e-027a-4a0f-b45c-42dc90065745,2026-05-30T09:24:00+00:00,RING4-eb819333b5011c18,RING1-c1ff91a761565a70,HDFC,HDFC,IN,IN,177495.67580603488,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.224,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,1
d0fe3003-5df0-4d99-a073-96696fb44b15,2026-05-30T09:25:00+00:00,RING2-2416da6ec212cddb,RING0-8826d916cdfb21c6,HDFC,HDFC,IN,IN,236499.1007949951,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.73,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,2
543bf6d1-2ea0-4508-98fb-60bfd83710f8,2026-05-30T09:26:00+00:00,RING5-8c53c786ed62c2f9,RING3-8d8800160eb686b2,HDFC,HDFC,IN,IN,127950.49672186196,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.208,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,1
d89f6d47-1e28-4246-954c-ede25f34f2fa,2026-05-30T09:27:00+00:00,RING2-2416da6ec212cddb,RING4-eb819333b5011c18,HDFC,HDFC,IN,IN,101472.4539502011,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.51,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,1
4f592432-bef8-4e0e-b3be-66d6fa34aa10,2026-05-30T09:28:00+00:00,RING3-8d8800160eb686b2,RING2-2416da6ec212cddb,HDFC,HDFC,IN,IN,257384.87550042768,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.195,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,2
b07751bd-2acc-461e-b0e2-3dff79d9bbf0,2026-05-30T09:29:00+00:00,RING4-eb819333b5011c18,RING0-8826d916cdfb21c6,HDFC,HDFC,IN,IN,241033.07572526703,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.166,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,2
0e72d95b-96af-49d4-9df9-c12e4e436dfc,2026-05-30T09:30:00+00:00,RING1-c1ff91a761565a70,RING2-2416da6ec212cddb,HDFC,HDFC,IN,IN,256145.80620439356,INR,NEFT,Web,dev-71445abc2f0d,203.0.113.139,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-fraud_ring,2
2ba9104e-1842-4e2c-bfd3-e5767d2d0319,2026-05-30T09:00:00+00:00,EXT-EXT-2f0ddac24097acb7,DORMANT-8826d916cdfb21c6,HDFC,HDFC,IN,IN,800000.0,INR,Wire,Web,dev-employer,203.0.113.10,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-dormant_activation,8
d10c5686-4e4a-4ea6-ac4a-f8deeb662560,2026-05-30T09:30:00+00:00,DORMANT-8826d916cdfb21c6,DBR0-c1ff91a761565a70,HDFC,HDFC,IN,IN,56749.6968713479,INR,IMPS,Web,dev-8c53c786ed62c2f9,198.51.100.184,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-dormant_activation,5
9a91e9ae-17e4-4b46-a485-962d44dd51a0,2026-05-30T09:30:30+00:00,DORMANT-8826d916cdfb21c6,DBR1-2416da6ec212cddb,HDFC,HDFC,IN,IN,65343.625010548465,INR,IMPS,Web,dev-8c53c786ed62c2f9,198.51.100.184,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-dormant_activation,6
